ZFIN:ZDB-GENEP-160113-16	si:dkey-192d15.4p	si:dkey-192d15.4, pseudogene
ZFIN:ZDB-GENE-070912-411	si:dkey-192g7.3	si:dkey-192g7.3
ZFIN:ZDB-GENE-090311-18	si:dkey-192i18.3	si:dkey-192i18.3
ZFIN:ZDB-GENE-090313-218	si:dkey-192i18.5	si:dkey-192i18.5
ZFIN:ZDB-GENE-090313-219	si:dkey-192k22.2	si:dkey-192k22.2
ZFIN:ZDB-LINCRNAG-131127-204	si:dkey-192l17.3	si:dkey-192l17.3
ZFIN:ZDB-LINCRNAG-120709-107	si:dkey-192l18.10	si:dkey-192l18.10
ZFIN:ZDB-GENE-131121-477	si:dkey-192l18.11	si:dkey-192l18.11
ZFIN:ZDB-GENE-131127-392	si:dkey-192l18.12	si:dkey-192l18.12
ZFIN:ZDB-GENE-030131-1896	si:dkey-192l18.5	si:dkey-192l18.5
ZFIN:ZDB-GENE-120709-38	si:dkey-192l18.7	si:dkey-192l18.7
ZFIN:ZDB-GENE-120709-25	si:dkey-192l18.9	si:dkey-192l18.9
ZFIN:ZDB-GENE-050208-542	si:dkey-192m14.6	si:dkey-192m14.6
ZFIN:ZDB-GENE-081104-346	si:dkey-192o1.3	si:dkey-192o1.3
ZFIN:ZDB-GENE-060503-809	si:dkey-192p21.6	si:dkey-192p21.6
ZFIN:ZDB-GENE-070912-415	si:dkey-193b15.7	si:dkey-193b15.7
ZFIN:ZDB-GENE-131121-222	si:dkey-193b18.1	si:dkey-193b18.1
ZFIN:ZDB-GENE-030131-7957	si:dkey-193c22.1	si:dkey-193c22.1
ZFIN:ZDB-LINCRNAG-131122-46	si:dkey-193d10.1	si:dkey-193d10.1
ZFIN:ZDB-LINCRNAG-131121-458	si:dkey-193d10.10	si:dkey-193d10.10
ZFIN:ZDB-LINCRNAG-131127-251	si:dkey-193d10.4	si:dkey-193d10.4
ZFIN:ZDB-LINCRNAG-131122-24	si:dkey-193d10.9	si:dkey-193d10.9
ZFIN:ZDB-LINCRNAG-131122-33	si:dkey-193e13.8	si:dkey-193e13.8
ZFIN:ZDB-GENE-060531-83	si:dkey-193h7.5	si:dkey-193h7.5
ZFIN:ZDB-GENE-070705-341	si:dkey-193i10.1	si:dkey-193i10.1
ZFIN:ZDB-GENE-070705-342	si:dkey-193i10.3	si:dkey-193i10.3
ZFIN:ZDB-GENE-070705-343	si:dkey-193i10.4	si:dkey-193i10.4
ZFIN:ZDB-GENE-070705-344	si:dkey-193i10.6	si:dkey-193i10.6
ZFIN:ZDB-GENE-120709-5	si:dkey-193i10.7	si:dkey-193i10.7
ZFIN:ZDB-GENE-110411-79	si:dkey-193l3.7	si:dkey-193l3.7
ZFIN:ZDB-GENE-110411-167	si:dkey-193l3.9	si:dkey-193l3.9
ZFIN:ZDB-GENE-070912-421	si:dkey-193n17.9	si:dkey-193n17.9
ZFIN:ZDB-GENE-030131-8407	si:dkey-193p11.2	si:dkey-193p11.2
ZFIN:ZDB-GENE-090313-220	si:dkey-193p22.1	si:dkey-193p22.1
ZFIN:ZDB-GENE-090313-221	si:dkey-193p22.2	si:dkey-193p22.2
ZFIN:ZDB-GENE-070705-345	si:dkey-194c21.1	si:dkey-194c21.1
ZFIN:ZDB-GENE-100921-54	si:dkey-194e6.2	si:dkey-194e6.2
ZFIN:ZDB-GENE-141215-40	si:dkey-194g4.1	si:dkey-194g4.1
ZFIN:ZDB-GENE-060526-236	si:dkey-195e19.1	si:dkey-195e19.1
ZFIN:ZDB-GENE-060526-237	si:dkey-195e19.2	si:dkey-195e19.2
ZFIN:ZDB-GENE-060531-84	si:dkey-195e19.3	si:dkey-195e19.3
ZFIN:ZDB-GENE-060531-85	si:dkey-195e19.4	si:dkey-195e19.4
ZFIN:ZDB-GENE-131127-648	si:dkey-195m11.11	si:dkey-195m11.11
ZFIN:ZDB-GENE-030131-3092	si:dkey-195m11.8	si:dkey-195m11.8
ZFIN:ZDB-LINCRNAG-060526-238	si:dkey-195m1.4	si:dkey-195m1.4
ZFIN:ZDB-GENE-120214-24	si:dkey-195o9.2	si:dkey-195o9.2
ZFIN:ZDB-GENE-141216-317	si:dkey-196h17.9	si:dkey-196h17.9
ZFIN:ZDB-GENE-081107-58	si:dkey-196j8.2	si:dkey-196j8.2
ZFIN:ZDB-LINCRNAG-081107-59	si:dkey-196j8.3	si:dkey-196j8.3
ZFIN:ZDB-GENEP-081104-15	si:dkey-196n19.1p	si:dkey-196n19.1, pseudogene
ZFIN:ZDB-GENE-081104-8	si:dkey-196n19.2	si:dkey-196n19.2
ZFIN:ZDB-GENEP-081103-61	si:dkey-196n19.3p	si:dkey-196n19.3, pseudogene
ZFIN:ZDB-GENE-110914-78	si:dkey-196n19.5	si:dkey-196n19.5
ZFIN:ZDB-GENE-110914-123	si:dkey-196n19.8	si:dkey-196n19.8
ZFIN:ZDB-LINCRNAG-131122-30	si:dkey-197a4.1	si:dkey-197a4.1
ZFIN:ZDB-GENE-091204-315	si:dkey-197c15.4	si:dkey-197c15.4
ZFIN:ZDB-GENE-060810-147	si:dkey-197c15.6	si:dkey-197c15.6
ZFIN:ZDB-GENE-131127-540	si:dkey-197j19.4	si:dkey-197j19.4
ZFIN:ZDB-GENE-131121-633	si:dkey-197j19.5	si:dkey-197j19.5
ZFIN:ZDB-GENE-131127-414	si:dkey-197j19.6	si:dkey-197j19.6
ZFIN:ZDB-LINCRNAG-131118-19	si:dkey-197m7.1	si:dkey-197m7.1
ZFIN:ZDB-GENE-130531-51	si:dkey-199c16.2	si:dkey-199c16.2
ZFIN:ZDB-GENE-100921-83	si:dkey-199f5.3	si:dkey-199f5.3
ZFIN:ZDB-GENE-100922-53	si:dkey-199f5.4	si:dkey-199f5.4
ZFIN:ZDB-GENE-100922-107	si:dkey-199f5.6	si:dkey-199f5.6
ZFIN:ZDB-GENE-100922-57	si:dkey-199f5.7	si:dkey-199f5.7
ZFIN:ZDB-GENE-030131-4733	si:dkey-199f5.8	si:dkey-199f5.8
ZFIN:ZDB-GENE-041014-255	si:dkey-199i12.6	si:dkey-199i12.6
ZFIN:ZDB-GENE-050420-198	si:dkey-199i24.3	si:dkey-199i24.3
ZFIN:ZDB-GENE-060531-87	si:dkey-199k11.5	si:dkey-199k11.5
ZFIN:ZDB-GENE-060531-88	si:dkey-199k11.6	si:dkey-199k11.6
ZFIN:ZDB-GENE-060531-89	si:dkey-199k11.7	si:dkey-199k11.7
ZFIN:ZDB-LINCRNAG-060526-240	si:dkey-199k11.8	si:dkey-199k11.8
ZFIN:ZDB-GENE-060531-90	si:dkey-199l1.1	si:dkey-199l1.1
ZFIN:ZDB-GENE-131121-590	si:dkey-199l17.4	si:dkey-199l17.4
ZFIN:ZDB-GENE-131121-539	si:dkey-199l17.5	si:dkey-199l17.5
ZFIN:ZDB-GENE-131121-508	si:dkey-199l17.7	si:dkey-199l17.7
ZFIN:ZDB-LINCRNAG-131127-325	si:dkey-199l17.8	si:dkey-199l17.8
ZFIN:ZDB-LINCRNAG-141216-166	si:dkey-199m13.10	si:dkey-199m13.10
ZFIN:ZDB-GENE-110913-41	si:dkey-199m13.4	si:dkey-199m13.4
ZFIN:ZDB-GENE-110913-174	si:dkey-199m13.5	si:dkey-199m13.5
ZFIN:ZDB-GENE-110914-26	si:dkey-199m13.7	si:dkey-199m13.7
ZFIN:ZDB-GENE-050208-333	si:dkey-19a16.1	si:dkey-19a16.1
ZFIN:ZDB-GENE-110411-259	si:dkey-19a16.10	si:dkey-19a16.10
ZFIN:ZDB-GENE-091204-409	si:dkey-19a16.11	si:dkey-19a16.11
ZFIN:ZDB-GENE-110408-26	si:dkey-19a16.12	si:dkey-19a16.12
ZFIN:ZDB-GENE-110411-2	si:dkey-19a16.13	si:dkey-19a16.13
ZFIN:ZDB-GENE-141212-322	si:dkey-19a16.16	si:dkey-19a16.16
ZFIN:ZDB-GENE-050208-493	si:dkey-19a16.2	si:dkey-19a16.2
ZFIN:ZDB-GENE-050208-572	si:dkey-19a16.3	si:dkey-19a16.3
ZFIN:ZDB-GENE-050208-652	si:dkey-19a16.4	si:dkey-19a16.4
ZFIN:ZDB-GENE-050208-733	si:dkey-19a16.5	si:dkey-19a16.5
ZFIN:ZDB-GENE-060503-903	si:dkey-19a16.7	si:dkey-19a16.7
ZFIN:ZDB-GENE-091204-467	si:dkey-19a16.9	si:dkey-19a16.9
ZFIN:ZDB-GENE-141219-47	si:dkey-19b23.10	si:dkey-19b23.10
ZFIN:ZDB-GENE-141216-440	si:dkey-19b23.12	si:dkey-19b23.12
ZFIN:ZDB-GENE-140106-78	si:dkey-19b23.13	si:dkey-19b23.13
ZFIN:ZDB-GENE-160728-109	si:dkey-19b23.14	si:dkey-19b23.14
ZFIN:ZDB-GENE-141216-311	si:dkey-19b23.7	si:dkey-19b23.7
ZFIN:ZDB-GENE-030131-4634	si:dkey-19b23.8	si:dkey-19b23.8
ZFIN:ZDB-GENE-141222-62	si:dkey-19b23.9	si:dkey-19b23.9
ZFIN:ZDB-GENE-060503-56	si:dkey-19c16.1	si:dkey-19c16.1
ZFIN:ZDB-GENE-120703-20	si:dkey-19c16.12	si:dkey-19c16.12
ZFIN:ZDB-LINCRNAG-131127-594	si:dkey-19d21.1	si:dkey-19d21.1
ZFIN:ZDB-LINCRNAG-131119-1	si:dkey-19d21.2	si:dkey-19d21.2
ZFIN:ZDB-LINCRNAG-131127-607	si:dkey-19d21.3	si:dkey-19d21.3
ZFIN:ZDB-GENE-131127-211	si:dkey-19d21.4	si:dkey-19d21.4
ZFIN:ZDB-GENE-030131-1852	si:dkey-19e4.5	si:dkey-19e4.5
ZFIN:ZDB-GENE-030131-1987	si:dkey-19e4.7	si:dkey-19e4.7
ZFIN:ZDB-GENE-121214-292	si:dkey-19f21.8	si:dkey-19f21.8
ZFIN:ZDB-GENE-060503-149	si:dkey-19f23.1	si:dkey-19f23.1
ZFIN:ZDB-GENE-121214-262	si:dkey-19f4.2	si:dkey-19f4.2
ZFIN:ZDB-GENE-110914-187	si:dkey-19h16.6	si:dkey-19h16.6
ZFIN:ZDB-GENE-110914-214	si:dkey-19h16.7	si:dkey-19h16.7
ZFIN:ZDB-GENE-110914-233	si:dkey-19h16.8	si:dkey-19h16.8
ZFIN:ZDB-GENE-040724-49	si:dkey-19i22.1	si:dkey-19i22.1
ZFIN:ZDB-GENE-081104-351	si:dkey-19j7.4	si:dkey-19j7.4
ZFIN:ZDB-LINCRNAG-100922-90	si:dkey-19n13.5	si:dkey-19n13.5
ZFIN:ZDB-GENE-081028-24	si:dkey-19p15.3	si:dkey-19p15.3
ZFIN:ZDB-GENE-081028-23	si:dkey-19p15.4	si:dkey-19p15.4
ZFIN:ZDB-GENE-141216-369	si:dkey-1a23.2	si:dkey-1a23.2
ZFIN:ZDB-GENE-050208-688	si:dkey-1b17.1	si:dkey-1b17.1
ZFIN:ZDB-GENE-050208-545	si:dkey-1b17.10	si:dkey-1b17.10
ZFIN:ZDB-GENE-050208-625	si:dkey-1b17.13	si:dkey-1b17.13
ZFIN:ZDB-GENE-050208-769	si:dkey-1b17.2	si:dkey-1b17.2
ZFIN:ZDB-GENE-050208-369	si:dkey-1b17.3	si:dkey-1b17.3
ZFIN:ZDB-GENE-050208-544	si:dkey-1b17.4	si:dkey-1b17.4
ZFIN:ZDB-GENE-050208-704	si:dkey-1b17.5	si:dkey-1b17.5
ZFIN:ZDB-GENE-050208-384	si:dkey-1b17.6	si:dkey-1b17.6
ZFIN:ZDB-GENE-050208-385	si:dkey-1b17.8	si:dkey-1b17.8
ZFIN:ZDB-GENE-050208-546	si:dkey-1b17.9	si:dkey-1b17.9
ZFIN:ZDB-GENE-160728-90	si:dkey-1c17.4	si:dkey-1c17.4
ZFIN:ZDB-GENE-121214-246	si:dkey-1c7.1	si:dkey-1c7.1
ZFIN:ZDB-GENE-121214-214	si:dkey-1c7.2	si:dkey-1c7.2
ZFIN:ZDB-GENE-121214-189	si:dkey-1c7.3	si:dkey-1c7.3
ZFIN:ZDB-GENE-091204-8	si:dkey-1d7.1	si:dkey-1d7.1
ZFIN:ZDB-GENE-091118-46	si:dkey-1d7.3	si:dkey-1d7.3
ZFIN:ZDB-GENE-130531-67	si:dkey-1f1.3	si:dkey-1f1.3
ZFIN:ZDB-GENE-130531-44	si:dkey-1f1.4	si:dkey-1f1.4
ZFIN:ZDB-GENE-100922-103	si:dkey-1h24.6	si:dkey-1h24.6
ZFIN:ZDB-GENE-160728-41	si:dkey-1h4.4	si:dkey-1h4.4
ZFIN:ZDB-GENE-160727-6	si:dkey-1h4.5	si:dkey-1h4.5
ZFIN:ZDB-LINCRNAG-070705-348	si:dkey-1h6.6	si:dkey-1h6.6
ZFIN:ZDB-GENE-130603-8	si:dkey-1h6.8	si:dkey-1h6.8
ZFIN:ZDB-GENE-130603-91	si:dkey-1j5.4	si:dkey-1j5.4
ZFIN:ZDB-GENE-160113-121	si:dkey-1k23.3	si:dkey-1k23.3
ZFIN:ZDB-GENEP-161017-106	si:dkey-1m11.10p	si:dkey-1m11.10, pseudogene
ZFIN:ZDB-GENE-131127-283	si:dkey-1m11.5	si:dkey-1m11.5
ZFIN:ZDB-GENE-131121-262	si:dkey-1m11.6	si:dkey-1m11.6
ZFIN:ZDB-LINCRNAG-120215-230	si:dkey-1n7.1	si:dkey-1n7.1
ZFIN:ZDB-LINCRNAG-070912-427	si:dkey-1p9.4	si:dkey-1p9.4
ZFIN:ZDB-GENE-070912-428	si:dkey-1p9.5	si:dkey-1p9.5
ZFIN:ZDB-GENE-070705-349	si:dkey-200c24.1	si:dkey-200c24.1
ZFIN:ZDB-GENEP-141216-196	si:dkey-200f17.3p	si:dkey-200f17.3, pseudogene
ZFIN:ZDB-GENE-070705-350	si:dkey-200f8.13	si:dkey-200f8.13
ZFIN:ZDB-GENE-070705-351	si:dkey-200f8.2	si:dkey-200f8.2
ZFIN:ZDB-GENE-070705-352	si:dkey-200f8.3	si:dkey-200f8.3
ZFIN:ZDB-GENE-070705-353	si:dkey-200f8.4	si:dkey-200f8.4
ZFIN:ZDB-GENE-070705-354	si:dkey-200f8.5	si:dkey-200f8.5
ZFIN:ZDB-LINCRNAG-110914-250	si:dkey-200j6.4	si:dkey-200j6.4
ZFIN:ZDB-LINCRNAG-110914-195	si:dkey-200j6.5	si:dkey-200j6.5
ZFIN:ZDB-GENE-091204-393	si:dkey-200l5.4	si:dkey-200l5.4
ZFIN:ZDB-GENE-060526-243	si:dkey-201c13.2	si:dkey-201c13.2
ZFIN:ZDB-GENE-050810-3	si:dkey-201e17.22	si:dkey-201e17.22
ZFIN:ZDB-GENE-120703-40	si:dkey-201g16.1	si:dkey-201g16.1
ZFIN:ZDB-GENE-120709-51	si:dkey-201g16.2	si:dkey-201g16.2
ZFIN:ZDB-GENE-120709-83	si:dkey-201g16.3	si:dkey-201g16.3
ZFIN:ZDB-GENE-120703-36	si:dkey-201g16.5	si:dkey-201g16.5
ZFIN:ZDB-LINCRNAG-120703-26	si:dkey-201g16.6	si:dkey-201g16.6
ZFIN:ZDB-GENE-131127-488	si:dkey-201i2.1	si:dkey-201i2.1
ZFIN:ZDB-GENE-141216-107	si:dkey-201i2.2	si:dkey-201i2.2
ZFIN:ZDB-GENE-141216-247	si:dkey-201i2.3	si:dkey-201i2.3
ZFIN:ZDB-GENE-141215-24	si:dkey-201i2.4	si:dkey-201i2.4
ZFIN:ZDB-GENE-141216-307	si:dkey-201i24.3	si:dkey-201i24.3
ZFIN:ZDB-GENE-141216-392	si:dkey-201i24.6	si:dkey-201i24.6
ZFIN:ZDB-GENEP-100922-49	si:dkey-201i6.5p	si:dkey-201i6.5, pseudogene
ZFIN:ZDB-GENE-100922-159	si:dkey-201i6.6	si:dkey-201i6.6
ZFIN:ZDB-GENE-100922-83	si:dkey-201i6.8	si:dkey-201i6.8
ZFIN:ZDB-GENE-090312-108	si:dkey-201k7.1	si:dkey-201k7.1
ZFIN:ZDB-GENE-060531-96	si:dkey-201l21.1	si:dkey-201l21.1
ZFIN:ZDB-GENE-060531-97	si:dkey-201l21.2	si:dkey-201l21.2
ZFIN:ZDB-GENE-060531-98	si:dkey-201l21.4	si:dkey-201l21.4
ZFIN:ZDB-GENEP-060526-245	si:dkey-201l21.5p	si:dkey-201l21.5, pseudogene
ZFIN:ZDB-GENE-060531-99	si:dkey-202b10.3	si:dkey-202b10.3
ZFIN:ZDB-GENE-041210-175	si:dkey-202b22.5	si:dkey-202b22.5
ZFIN:ZDB-GENE-041210-176	si:dkey-202b22.6	si:dkey-202b22.6
ZFIN:ZDB-LINCRNAG-131127-270	si:dkey-202b22.7	si:dkey-202b22.7
ZFIN:ZDB-GENE-131127-228	si:dkey-202b22.8	si:dkey-202b22.8
ZFIN:ZDB-GENE-121214-357	si:dkey-202c14.3	si:dkey-202c14.3
ZFIN:ZDB-GENE-141215-27	si:dkey-202e22.2	si:dkey-202e22.2
ZFIN:ZDB-GENE-131127-371	si:dkey-202g17.3	si:dkey-202g17.3
ZFIN:ZDB-LINCRNAG-110411-21	si:dkey-202i12.5	si:dkey-202i12.5
ZFIN:ZDB-GENE-131127-471	si:dkey-202l22.3	si:dkey-202l22.3
ZFIN:ZDB-GENE-131120-36	si:dkey-202l22.4	si:dkey-202l22.4
ZFIN:ZDB-GENE-131122-83	si:dkey-202l22.5	si:dkey-202l22.5
ZFIN:ZDB-GENE-131121-181	si:dkey-202l22.6	si:dkey-202l22.6
ZFIN:ZDB-GENE-131121-411	si:dkey-202m22.9	si:dkey-202m22.9
ZFIN:ZDB-GENE-100922-176	si:dkey-202p8.1	si:dkey-202p8.1
ZFIN:ZDB-LINCRNAG-090313-226	si:dkey-203c4.2	si:dkey-203c4.2
ZFIN:ZDB-GENE-050420-24	si:dkey-203o14.2	si:dkey-203o14.2
ZFIN:ZDB-GENE-070705-362	si:dkey-203o21.2	si:dkey-203o21.2
ZFIN:ZDB-GENE-120215-129	si:dkey-204a24.11	si:dkey-204a24.11
ZFIN:ZDB-GENE-040724-169	si:dkey-204f11.13	si:dkey-204f11.13
ZFIN:ZDB-GENEP-040724-3	si:dkey-204f11.17p	si:dkey-204f11.17, pseudogene
ZFIN:ZDB-GENEP-041001-11	si:dkey-204f11.29p	si:dkey-204f11.29, pseudogene
ZFIN:ZDB-GENE-040724-190	si:dkey-204f11.3	si:dkey-204f11.3
ZFIN:ZDB-GENEP-040724-11	si:dkey-204f11.32p	si:dkey-204f11.32, pseudogene
ZFIN:ZDB-GENEP-040724-10	si:dkey-204f11.37p	si:dkey-204f11.37, pseudogene
ZFIN:ZDB-GENEP-040724-5	si:dkey-204f11.38p	si:dkey-204f11.38, pseudogene
ZFIN:ZDB-GENEP-040724-1	si:dkey-204f11.41p	si:dkey-204f11.41, pseudogene
ZFIN:ZDB-GENEP-041001-13	si:dkey-204f11.43p	si:dkey-204f11.43, pseudogene
ZFIN:ZDB-GENEP-040724-4	si:dkey-204f11.49p	si:dkey-204f11.49, pseudogene
ZFIN:ZDB-GENE-040724-149	si:dkey-204f11.51	si:dkey-204f11.51
ZFIN:ZDB-GENE-030131-8332	si:dkey-204f11.64	si:dkey-204f11.64
ZFIN:ZDB-GENEP-040724-129	si:dkey-204f11.66p	si:dkey-204f11.66, pseudogene
ZFIN:ZDB-GENEP-041001-12	si:dkey-204f11.6p	si:dkey-204f11.6, pseudogene
ZFIN:ZDB-GENE-141212-13	si:dkey-204g14.4	si:dkey-204g14.4
ZFIN:ZDB-GENE-141211-82	si:dkey-204g14.5	si:dkey-204g14.5
ZFIN:ZDB-GENEP-070705-364	si:dkey-204h11.10p	si:dkey-204h11.10, pseudogene
ZFIN:ZDB-GENE-070705-366	si:dkey-204h11.12	si:dkey-204h11.12
ZFIN:ZDB-GENE-060526-247	si:dkey-204l11.1	si:dkey-204l11.1
ZFIN:ZDB-GENE-070705-369	si:dkey-204l2.2	si:dkey-204l2.2
ZFIN:ZDB-GENE-070705-370	si:dkey-204l2.3	si:dkey-204l2.3
ZFIN:ZDB-LINCRNAG-131121-143	si:dkey-204l2.4	si:dkey-204l2.4
ZFIN:ZDB-LINCRNAG-141216-171	si:dkey-205f16.2	si:dkey-205f16.2
ZFIN:ZDB-GENE-080225-18	si:dkey-205h13.2	si:dkey-205h13.2
ZFIN:ZDB-GENE-120215-163	si:dkey-205h23.1	si:dkey-205h23.1
ZFIN:ZDB-GENE-081104-499	si:dkey-205i10.1	si:dkey-205i10.1
ZFIN:ZDB-GENE-081104-518	si:dkey-205i10.2	si:dkey-205i10.2
ZFIN:ZDB-GENE-040724-178	si:dkey-205i14.1	si:dkey-205i14.1
ZFIN:ZDB-GENE-141216-11	si:dkey-205k8.5	si:dkey-205k8.5
ZFIN:ZDB-LINCRNAG-141216-445	si:dkey-205l13.1	si:dkey-205l13.1
ZFIN:ZDB-GENE-050208-605	si:dkey-205o12.1	si:dkey-205o12.1
ZFIN:ZDB-GENE-081104-355	si:dkey-206d17.1	si:dkey-206d17.1
ZFIN:ZDB-GENE-081031-67	si:dkey-206d17.10	si:dkey-206d17.10
ZFIN:ZDB-GENEP-081031-63	si:dkey-206d17.11p	si:dkey-206d17.11, pseudogene
ZFIN:ZDB-GENE-081031-59	si:dkey-206d17.15	si:dkey-206d17.15
ZFIN:ZDB-GENE-081104-356	si:dkey-206d17.16	si:dkey-206d17.16
ZFIN:ZDB-GENE-081104-357	si:dkey-206d17.4	si:dkey-206d17.4
ZFIN:ZDB-LINCRNAG-081104-358	si:dkey-206d17.5	si:dkey-206d17.5
ZFIN:ZDB-GENE-041014-154	si:dkey-206f10.1	si:dkey-206f10.1
ZFIN:ZDB-GENE-050208-775	si:dkey-206l1.2	si:dkey-206l1.2
ZFIN:ZDB-GENE-030925-9	si:dkey-206l1.3	si:dkey-206l1.3
ZFIN:ZDB-GENE-050208-375	si:dkey-206l1.4	si:dkey-206l1.4
ZFIN:ZDB-GENEP-050208-5	si:dkey-206l1.7p	si:dkey-206l1.7, pseudogene
ZFIN:ZDB-GENE-131127-460	si:dkey-206p8.1	si:dkey-206p8.1
ZFIN:ZDB-GENE-141216-467	si:dkey-207b20.2	si:dkey-207b20.2
ZFIN:ZDB-GENE-141216-375	si:dkey-207c17.1	si:dkey-207c17.1
ZFIN:ZDB-GENE-060526-249	si:dkey-207e22.5	si:dkey-207e22.5
ZFIN:ZDB-GENE-131127-172	si:dkey-207j16.10	si:dkey-207j16.10
ZFIN:ZDB-LINCRNAG-131121-618	si:dkey-207j16.11	si:dkey-207j16.11
ZFIN:ZDB-LINCRNAG-041210-337	si:dkey-207j16.3	si:dkey-207j16.3
ZFIN:ZDB-LINCRNAG-041210-334	si:dkey-207j16.4	si:dkey-207j16.4
ZFIN:ZDB-GENE-041210-335	si:dkey-207j16.5	si:dkey-207j16.5
ZFIN:ZDB-LINCRNAG-041210-362	si:dkey-207j16.7	si:dkey-207j16.7
ZFIN:ZDB-LINCRNAG-041210-361	si:dkey-207j16.8	si:dkey-207j16.8
ZFIN:ZDB-GENE-041210-360	si:dkey-207j16.9	si:dkey-207j16.9
ZFIN:ZDB-GENE-131122-4	si:dkey-207l24.1	si:dkey-207l24.1
ZFIN:ZDB-GENE-131125-92	si:dkey-207l24.2	si:dkey-207l24.2
ZFIN:ZDB-GENE-081103-58	si:dkey-207m2.4	si:dkey-207m2.4
ZFIN:ZDB-GENE-131126-31	si:dkey-207n5.1	si:dkey-207n5.1
ZFIN:ZDB-GENE-081104-359	si:dkey-208a9.1	si:dkey-208a9.1
ZFIN:ZDB-GENE-110411-45	si:dkey-208b15.2	si:dkey-208b15.2
ZFIN:ZDB-GENE-081104-361	si:dkey-208b23.4	si:dkey-208b23.4
ZFIN:ZDB-GENE-070912-430	si:dkey-208k22.1	si:dkey-208k22.1
ZFIN:ZDB-GENE-060503-434	si:dkey-208k4.1	si:dkey-208k4.1
ZFIN:ZDB-LINCRNAG-120215-7	si:dkey-208k4.10	si:dkey-208k4.10
ZFIN:ZDB-GENE-060503-527	si:dkey-208k4.3	si:dkey-208k4.3
ZFIN:ZDB-LINCRNAG-060503-622	si:dkey-208k4.7	si:dkey-208k4.7
ZFIN:ZDB-GENE-060531-105	si:dkey-208k4.8	si:dkey-208k4.8
ZFIN:ZDB-GENE-060503-716	si:dkey-208m12.2	si:dkey-208m12.2
ZFIN:ZDB-GENE-050208-718	si:dkey-208m12.3	si:dkey-208m12.3
ZFIN:ZDB-GENE-081104-13	si:dkey-208n4.1	si:dkey-208n4.1
ZFIN:ZDB-GENE-110408-44	si:dkey-209n16.2	si:dkey-209n16.2
ZFIN:ZDB-GENE-141216-454	si:dkey-209n16.3	si:dkey-209n16.3
ZFIN:ZDB-GENE-081104-365	si:dkey-20d21.12	si:dkey-20d21.12
ZFIN:ZDB-LINCRNAG-081104-367	si:dkey-20d21.6	si:dkey-20d21.6
ZFIN:ZDB-GENE-070912-434	si:dkey-20f20.3	si:dkey-20f20.3
ZFIN:ZDB-GENE-070912-435	si:dkey-20f20.4	si:dkey-20f20.4
ZFIN:ZDB-GENE-070912-437	si:dkey-20f20.6	si:dkey-20f20.6
ZFIN:ZDB-GENE-090312-80	si:dkey-20i10.5	si:dkey-20i10.5
ZFIN:ZDB-GENE-090313-232	si:dkey-20i10.7	si:dkey-20i10.7
ZFIN:ZDB-GENE-060503-905	si:dkey-20i20.10	si:dkey-20i20.10
ZFIN:ZDB-GENE-060503-58	si:dkey-20i20.11	si:dkey-20i20.11
ZFIN:ZDB-GENE-060503-340	si:dkey-20i20.14	si:dkey-20i20.14
ZFIN:ZDB-GENE-060503-435	si:dkey-20i20.15	si:dkey-20i20.15
ZFIN:ZDB-GENE-060503-528	si:dkey-20i20.2	si:dkey-20i20.2
ZFIN:ZDB-GENE-060503-623	si:dkey-20i20.3	si:dkey-20i20.3
ZFIN:ZDB-GENE-060503-717	si:dkey-20i20.4	si:dkey-20i20.4
ZFIN:ZDB-GENE-060503-906	si:dkey-20i20.7	si:dkey-20i20.7
ZFIN:ZDB-GENE-060503-59	si:dkey-20i20.8	si:dkey-20i20.8
ZFIN:ZDB-GENE-060503-152	si:dkey-20i20.9	si:dkey-20i20.9
ZFIN:ZDB-GENE-100920-8	si:dkey-20i22.1	si:dkey-20i22.1
ZFIN:ZDB-GENE-070424-224	si:dkey-20i6.2	si:dkey-20i6.2
ZFIN:ZDB-GENE-060526-250	si:dkey-20j10.2	si:dkey-20j10.2
ZFIN:ZDB-GENE-120215-123	si:dkey-20j1.2	si:dkey-20j1.2
ZFIN:ZDB-GENE-120214-35	si:dkey-20j1.4	si:dkey-20j1.4
ZFIN:ZDB-GENE-120215-115	si:dkey-20j1.5	si:dkey-20j1.5
ZFIN:ZDB-GENE-130603-57	si:dkey-20j3.4	si:dkey-20j3.4
ZFIN:ZDB-GENE-131121-88	si:dkey-210j14.3	si:dkey-210j14.3
ZFIN:ZDB-GENE-131121-333	si:dkey-210j14.4	si:dkey-210j14.4
ZFIN:ZDB-GENE-131127-341	si:dkey-210j14.5	si:dkey-210j14.5
ZFIN:ZDB-GENEP-090313-234	si:dkey-211a8.1p	si:dkey-211a8.1, pseudogene
ZFIN:ZDB-GENE-081104-371	si:dkey-211e20.1	si:dkey-211e20.1
ZFIN:ZDB-GENE-081031-17	si:dkey-211e20.3	si:dkey-211e20.3
ZFIN:ZDB-GENE-081104-372	si:dkey-211e20.8	si:dkey-211e20.8
ZFIN:ZDB-GENE-081104-373	si:dkey-211e20.9	si:dkey-211e20.9
ZFIN:ZDB-GENE-070705-371	si:dkey-211f1.1	si:dkey-211f1.1
ZFIN:ZDB-GENE-070705-372	si:dkey-211f1.2	si:dkey-211f1.2
ZFIN:ZDB-GENE-141216-381	si:dkey-211f22.5	si:dkey-211f22.5
